,education,married,voted,wr_01,wr_06,wr_new,age_10s,age4,race_white,Mach_score,mach_per,tp_score
29325,4,2,1,0,0,0,0,2,1,1,0,1.6
29326,2,1,1,1,0,0,0,1,1,4,2,2.7
29327,2,3,2,0,0,0,0,1,1,2,0,2.9
29328,2,1,2,0,0,0,1,0,1,4,2,3
29329,3,1,1,0,0,0,1,0,1,3,1,2.6
29330,3,1,1,1,0,0,0,1,0,2,0,2.6
29331,2,1,2,1,0,0,0,1,0,3,1,2.9
29332,4,1,1,1,1,1,0,1,1,4,2,2.3
29333,2,1,2,1,0,0,0,1,0,3,1,2.7
29334,2,1,2,1,1,1,1,0,1,4,2,0.1
29335,1,2,1,0,0,0,0,1,0,4,2,1.8
29336,2,1,2,1,0,0,0,2,1,4,2,2.4
29337,3,1,1,1,0,0,0,1,0,2,0,1.8
29338,4,1,1,1,0,0,0,1,0,4,2,2.8
29339,2,3,2,1,1,1,0,2,1,3,1,2.4
29340,3,1,2,0,0,0,0,1,1,2,0,1.5
29341,3,1,1,0,1,1,0,1,1,4,2,3.1
29342,1,1,2,1,0,0,1,0,0,4,2,5.5
29343,2,2,2,1,0,1,0,1,1,4,2,2.4
29344,2,1,1,1,1,1,0,1,0,4,2,2.1
29345,3,1,2,1,0,0,0,1,0,2,0,1
29346,4,2,1,1,1,1,0,2,1,3,1,2.8
29347,2,1,1,0,0,0,0,1,1,4,2,2.9
29348,2,2,1,1,1,1,0,1,1,3,1,2.3
29349,1,1,2,0,0,0,1,0,0,3,1,2.5
29350,3,1,1,1,1,0,0,1,1,3,1,3.7
29351,4,2,1,1,1,1,0,3,1,2,0,1.5
29352,4,2,1,1,0,1,0,2,1,3,1,2.1
29353,3,2,1,1,0,0,0,1,0,1,0,1.4
29354,2,1,2,1,0,0,1,0,0,4,2,1.7
29355,3,2,2,1,0,0,0,1,1,3,1,4.3
29356,2,1,2,1,1,1,0,1,1,3,1,2.7
29357,4,2,2,1,1,1,0,1,1,2,1,2.5
29358,2,1,2,1,0,0,1,0,0,4,2,1.8
29359,1,1,2,0,0,0,0,1,0,4,2,2.8
29360,2,3,1,1,0,0,0,1,1,4,2,1.7
29361,3,1,2,1,1,1,0,1,1,3,1,3
29362,1,1,2,1,0,0,1,0,1,2,0,2.3
29363,2,1,2,1,1,0,1,0,1,3,2,2.8
29364,2,1,2,0,0,0,1,0,1,3,1,2.2
29365,2,1,2,1,0,0,1,0,1,2,1,1.4
29366,2,1,2,1,0,0,1,0,1,4,2,1.8
29367,4,2,1,1,1,1,0,1,1,3,1,1.4
29368,2,1,2,1,1,0,0,1,0,2,0,4.9
29369,3,3,1,1,1,1,0,1,1,4,2,3.3
29370,3,1,2,0,0,0,1,0,1,2,0,4.3
29371,1,1,2,1,0,0,1,0,1,3,1,2.4
29372,2,2,1,1,0,0,0,2,1,3,1,3.7
29373,2,1,2,0,0,0,1,0,1,2,0,1.5
29374,4,2,2,0,0,0,0,2,1,1,0,2.7
29375,4,2,2,1,0,0,0,1,0,4,2,2.4
29376,2,1,2,1,0,0,1,0,1,3,1,2.2
29377,4,1,1,1,1,0,0,1,1,4,2,2
29378,1,1,2,1,0,0,1,0,0,4,2,2
29379,4,1,1,1,0,0,0,1,1,3,1,2.3
29380,4,1,1,0,0,0,0,1,1,3,1,1.8
29381,3,1,1,1,1,1,0,1,1,3,1,2.1
29382,2,3,2,1,1,1,0,1,1,3,1,2.6
29383,3,2,1,0,1,0,0,1,0,4,2,1.5
29384,3,1,1,1,0,1,0,1,1,3,1,2.8
29385,3,2,2,1,0,0,0,1,0,4,2,2.8
29386,3,2,1,0,0,0,0,2,1,3,1,1.5
29387,2,1,2,1,0,0,1,0,1,4,2,3.5
29388,2,3,1,0,0,0,0,2,0,4,2,1.6
29389,3,1,1,0,1,1,0,1,1,3,1,2.7
29390,4,2,2,1,1,1,0,2,1,4,2,2.3
29391,3,1,2,1,0,0,1,0,0,2,0,3.3
29392,2,1,1,1,0,0,0,1,1,2,0,3.4
29393,4,3,1,1,1,0,0,2,1,3,1,2.2
29394,1,1,2,1,1,1,0,2,1,3,1,2
29395,4,3,2,1,1,1,0,2,1,2,1,1.4
29396,3,1,2,1,1,0,1,0,0,2,0,3.3
29397,4,3,2,0,1,0,0,1,0,2,0,1.3
29398,3,2,1,1,1,1,0,1,1,2,0,1.3
29399,3,1,1,1,1,0,0,1,1,3,1,3.5
29400,3,2,1,0,0,0,0,1,1,2,0,1.9
29401,3,1,1,1,1,1,0,1,0,2,1,2.6
29402,2,2,1,0,0,0,0,1,1,2,0,2.3
29403,3,2,1,1,1,1,0,2,1,4,2,3.3
29404,1,1,2,0,1,1,1,0,0,3,1,1.3
29405,3,2,1,1,0,1,0,2,1,2,0,2.5
29406,2,2,1,1,0,0,0,1,1,4,2,2.8
29407,2,1,1,1,1,1,1,0,1,4,2,3.4
29408,4,2,1,1,1,1,0,1,1,2,0,3.6
29409,2,1,2,1,0,0,1,0,1,3,1,2
29410,4,2,2,1,1,1,0,1,1,4,2,2.2
29411,1,1,2,0,0,0,1,0,1,3,1,3.3
29412,3,2,1,1,0,0,0,2,1,4,2,1.6
29413,2,1,1,1,0,0,0,1,1,2,1,1.8
29414,4,1,1,1,0,0,0,1,0,3,1,2.5
29415,4,2,1,1,0,1,0,2,1,3,1,1.6
29416,1,1,2,0,0,0,1,0,1,4,2,3.3
29417,3,1,2,1,0,0,0,1,0,3,1,3.1
29418,1,1,2,1,1,1,1,0,1,5,2,2.4
29419,2,2,2,1,0,0,0,1,1,4,2,0.6
29420,3,1,2,1,1,0,0,1,0,2,0,3.8
29421,2,1,2,0,0,0,0,1,1,3,1,3.3
29422,3,1,2,1,1,1,0,1,1,2,1,2
29423,2,1,1,1,0,0,0,1,1,2,0,1.9
29424,4,1,1,1,0,0,0,1,1,3,1,1.4
29425,2,1,1,1,1,0,0,1,1,3,1,2.7
29426,3,2,2,0,1,1,0,1,1,2,0,2.9
29427,3,1,1,0,0,0,0,2,0,3,1,2.6
29428,4,1,2,1,0,0,0,1,0,4,2,1.7
29429,4,2,1,1,1,1,0,2,1,1,0,1.8
29430,3,1,1,1,1,1,0,1,1,4,2,2.3
29431,3,1,2,1,0,1,0,1,1,3,1,2.5
29432,2,2,2,1,0,0,0,2,1,1,0,1.9
29433,2,1,2,0,0,1,1,0,0,2,0,3.7
29434,2,1,2,0,0,0,1,0,0,2,1,1.6
29435,2,1,2,0,0,0,1,0,0,3,1,3.9
29436,3,2,2,1,1,1,0,2,1,2,0,2.6
29437,1,1,2,0,0,0,1,0,1,3,1,3.4
29438,2,1,1,1,0,1,1,0,1,3,1,2.8
29439,4,1,2,1,0,0,0,1,1,4,2,2.4
29440,4,3,1,0,0,0,0,3,1,3,1,2.6
29441,3,1,2,1,0,0,0,2,1,3,1,3.2
29442,3,1,1,1,0,0,0,1,1,3,1,2.3
29443,4,1,1,0,0,0,0,1,0,2,0,2
29444,3,2,1,0,0,0,0,2,1,2,0,1.6
29445,3,1,1,1,0,0,0,2,1,3,1,3.1
29446,4,1,2,1,0,0,0,1,0,2,0,1.2
29447,2,2,2,1,0,1,0,1,1,4,2,1.1
29448,3,1,2,0,1,0,0,1,0,2,0,1.6
29449,1,1,2,0,0,0,1,0,1,3,1,2.1
29450,3,1,1,1,1,1,0,1,1,4,2,1
29451,2,1,1,1,1,1,0,1,1,3,1,2.4
29452,2,1,2,1,1,0,0,1,1,4,2,2.7
29453,3,1,1,0,1,1,1,0,1,2,0,2.3
29454,3,1,1,1,1,1,0,1,0,3,1,2.5
29455,3,2,1,1,1,1,0,1,1,3,1,3.1
29456,4,1,1,1,0,0,0,1,1,3,1,1.8
29457,2,2,1,0,0,0,0,1,1,2,1,1.7
29458,3,1,2,1,1,0,0,1,1,4,2,3
29459,4,2,1,1,1,1,0,2,1,3,1,2.8
29460,3,1,1,1,1,1,0,1,0,2,0,0.4
29461,3,2,1,1,1,1,0,2,1,3,1,2.3
29462,4,3,1,1,0,0,0,2,0,4,2,3.4
29463,2,1,2,1,1,1,1,0,1,3,1,2.6
29464,2,1,2,0,0,0,1,0,1,2,0,3
29465,3,1,2,0,0,0,0,1,1,2,1,2
29466,4,1,2,0,0,0,0,1,0,3,1,3
29467,3,1,2,1,0,0,0,1,1,3,1,3.5
29468,3,1,2,1,1,1,0,1,0,3,1,1.4
29469,3,2,2,1,1,1,0,1,1,3,1,0.9
29470,3,2,1,1,1,1,0,2,1,2,1,3.1
29471,3,1,1,1,1,1,0,1,1,2,0,3
29472,2,1,2,0,0,0,1,0,1,2,1,1.3
29473,2,1,2,1,1,0,1,0,1,3,1,4.1
29474,1,1,2,1,0,0,1,0,0,4,2,2.3
29475,2,1,1,1,1,1,0,1,1,4,2,4
29476,3,2,1,1,0,0,0,2,1,3,1,0.8
29477,2,1,1,1,0,0,1,0,1,4,2,2.5
29478,4,2,1,1,1,1,0,2,1,4,2,2.9
29479,2,1,2,1,0,0,1,0,0,3,2,3.9
29480,3,1,1,1,0,0,0,1,1,2,0,2.2
29481,2,1,2,0,0,0,1,0,1,1,0,1.7
29482,4,1,1,1,0,0,0,1,1,3,1,2.8
29483,2,3,2,1,1,1,0,2,1,2,0,0.3
29484,4,1,2,1,0,0,0,1,1,3,1,2.5
29485,2,3,1,1,1,1,0,1,0,4,2,2.3
29486,3,2,1,1,0,0,0,1,1,2,1,2.1
29487,3,1,2,0,0,0,0,1,0,3,1,3.1
29488,4,1,1,1,1,1,0,1,1,3,1,3
29489,2,1,2,0,0,0,0,1,0,4,2,3.8
29490,1,1,2,1,0,0,1,0,1,3,1,3.5
29491,2,1,1,0,0,0,0,1,0,2,0,0.3
29492,2,1,2,1,1,0,1,0,1,2,1,1.7
29493,2,2,1,1,1,1,0,2,1,4,2,1.7
29494,3,1,1,0,0,0,1,0,1,2,0,2
29495,4,1,2,1,1,1,0,1,1,2,0,3
29496,3,1,2,1,1,1,0,1,0,2,0,2.1
29497,3,1,2,0,0,0,0,1,0,3,1,2
29498,2,1,2,1,0,0,1,0,1,3,1,3.1
29499,3,2,2,0,0,0,0,1,0,2,1,2.3
29500,4,2,1,0,1,1,0,1,1,5,2,2.9
29501,3,1,1,1,1,1,0,2,1,1,0,3.1
29502,2,2,1,0,0,0,0,2,0,3,1,2
29503,2,1,2,1,0,0,1,0,1,2,0,3.4
29504,2,1,2,1,1,1,1,0,1,4,2,4.5
29505,4,2,2,0,0,0,0,1,1,2,1,1.8
29506,3,1,1,0,1,0,0,1,1,2,0,1.6
29507,3,1,1,1,0,0,0,1,1,4,2,1.1
29508,4,2,1,1,0,0,0,2,1,2,0,1.2
29509,2,1,2,1,1,1,1,0,1,3,1,1.8
29510,4,2,1,1,0,0,0,2,1,2,0,1.8
29511,1,1,2,0,0,0,1,0,1,3,1,2.7
29512,1,1,2,0,1,0,1,0,0,3,1,3.4
29513,2,2,1,1,0,0,0,1,1,3,1,1.7
29514,3,2,2,1,1,1,0,1,1,4,2,3.4
29515,2,1,2,0,0,0,1,0,1,1,0,1.8
29516,3,2,2,1,0,0,0,1,1,3,1,3.3
29517,3,1,1,1,1,0,0,1,1,3,1,2.1
29518,4,1,2,0,0,0,0,1,0,3,1,2
29519,2,2,1,0,0,0,0,2,1,2,0,2.5
29520,4,1,1,1,1,1,0,1,1,3,1,3.7
29521,2,1,1,1,0,1,1,0,1,2,0,2.4
29522,4,1,2,1,1,1,0,1,1,4,2,2.7
29523,4,2,1,1,1,1,0,2,1,3,1,1.4
29524,3,1,2,1,0,0,0,1,1,4,2,1.7
29525,3,1,2,1,1,1,1,0,1,3,1,2.4
29526,2,1,1,1,0,0,1,0,1,3,1,2.8
29527,3,1,1,1,0,0,0,1,0,3,1,2.6
29528,2,3,1,0,0,0,0,2,0,1,0,1.9
29529,4,2,1,1,1,1,0,2,1,3,1,1.8
29530,1,1,2,0,1,0,1,0,1,2,0,3.1
29531,2,2,1,0,1,0,0,1,1,2,0,1.6
29532,2,1,2,0,0,0,0,1,0,1,0,1.4
29533,1,1,2,1,1,1,1,0,0,4,2,1.3
29534,1,1,2,0,0,0,1,0,1,3,1,2.7
29535,4,2,1,1,0,0,0,3,1,2,0,1.9
29536,4,1,1,1,0,1,0,1,1,3,1,3.1
29537,2,1,2,1,0,0,1,0,1,4,2,2.5
29538,2,1,2,1,0,0,1,0,0,4,2,4.5
29539,2,1,2,0,0,0,1,0,1,2,0,2.1
29540,4,1,2,0,0,0,0,1,0,3,1,3.5
29541,3,1,1,1,0,0,0,1,1,4,2,2.6
29542,3,3,2,0,0,0,0,2,1,3,1,2.1
29543,2,1,2,0,0,0,1,0,1,2,0,0.8
29544,3,1,1,1,0,0,0,1,1,3,1,2.5
29545,2,1,1,1,1,0,0,1,1,4,2,3
29546,3,1,2,1,0,0,0,1,1,2,0,2.4
29547,4,1,2,1,1,0,0,1,1,4,2,3.8
29548,3,1,1,0,1,0,0,1,1,2,1,2.1
29549,3,1,1,1,0,0,0,1,1,3,1,1.6
29550,2,2,1,1,0,1,0,2,1,4,2,1.8
29551,2,1,2,0,0,0,1,0,0,3,1,3.9
29552,2,1,2,0,0,0,1,0,0,3,1,3.8
29553,3,1,1,1,1,1,0,1,0,3,1,2.3
29554,4,2,1,1,0,0,0,2,1,1,0,1.5
29555,3,2,2,1,0,0,0,2,1,2,1,1.9
29556,2,1,1,1,0,0,1,0,1,2,0,1
29557,2,1,2,0,0,0,1,0,1,3,1,2.8
29558,1,1,2,0,0,0,1,0,1,3,1,2.9
29559,3,2,1,1,0,0,0,2,1,2,0,3
29560,2,1,2,0,0,0,1,0,0,4,2,4
29561,3,1,1,1,1,1,0,1,1,3,1,2.9
29562,2,2,2,1,1,1,0,1,1,4,2,2.8
29563,2,1,2,0,0,0,1,0,1,4,2,1.8
29564,2,1,1,1,0,0,0,1,1,3,1,2.9
29565,2,1,2,1,0,0,1,0,0,4,2,3.1
29566,2,3,2,0,0,0,0,3,0,2,1,0.6
29567,2,1,2,0,0,0,1,0,1,3,1,1.7
29568,1,1,2,1,0,0,1,0,0,4,2,3.3
29569,3,2,2,0,0,0,0,1,0,2,1,3.8
29570,4,1,1,1,0,1,0,1,1,3,1,2.6
29571,3,2,1,1,0,0,0,2,1,3,1,1.6
29572,3,1,1,1,0,1,0,2,1,3,1,3.2
29573,2,1,2,0,1,0,1,0,1,3,2,3
29574,2,1,2,1,0,0,1,0,0,3,1,1.3
29575,3,2,1,1,1,0,0,1,1,3,1,0.9
29576,2,1,2,1,0,0,1,0,0,4,2,1.9
29577,2,1,2,0,0,0,1,0,0,3,1,2.6
29578,3,1,2,1,0,0,0,1,1,3,1,3.2
29579,4,2,1,1,1,1,0,1,1,4,2,3
29580,3,1,2,1,0,0,0,1,1,3,1,3.6
29581,3,1,1,1,1,0,0,1,1,3,1,2.2
29582,3,1,2,0,0,0,0,1,0,2,0,2.5
29583,3,1,1,1,0,0,1,0,0,4,2,2.5
29584,2,2,1,1,0,0,0,1,0,2,1,0.8
29585,3,1,1,1,0,0,0,1,1,3,1,2.2
29586,2,2,2,1,0,0,0,2,1,2,1,2.7
29587,2,2,1,1,0,0,0,2,1,2,1,2.1
29588,1,1,2,1,0,0,1,0,0,4,2,3.6
29589,3,1,1,1,0,0,0,1,1,3,2,2.8
29590,3,2,1,1,1,1,0,2,1,4,2,1.9
29591,2,1,1,0,1,0,0,1,1,2,0,2.1
29592,3,1,2,1,1,1,0,1,0,4,2,0.9
29593,2,1,2,0,0,0,1,0,1,2,1,1.8
29594,1,1,2,1,0,1,1,0,0,3,1,1.9
29595,3,2,2,1,0,1,0,1,1,3,1,1
29596,2,1,2,1,0,0,1,0,0,4,2,3.6
29597,3,2,1,1,1,1,0,1,1,4,2,2.8
29598,2,1,1,1,1,0,1,0,0,4,2,2.8
29599,4,3,1,1,0,0,0,2,1,3,1,2
29600,2,1,2,0,0,0,1,0,0,4,2,3.4
29601,3,1,1,1,0,0,1,0,1,4,2,1.8
29602,1,1,2,1,1,0,1,0,1,4,2,2.4
29603,3,1,2,1,0,0,1,0,1,2,1,3
29604,4,3,2,1,1,1,0,2,1,2,1,2.5
29605,3,1,1,1,0,0,0,2,1,3,1,2.6
29606,1,1,2,1,0,0,1,0,1,2,0,2.9
29607,3,2,1,0,0,0,0,2,1,2,0,3
29608,3,1,2,0,0,0,0,1,0,2,0,2.4
29609,2,1,1,1,0,0,0,2,1,3,1,2.5
29610,3,3,1,0,0,0,0,2,1,4,2,3.8
29611,2,1,2,1,0,0,1,0,1,2,0,1.1
29612,3,1,1,1,1,0,1,0,1,3,1,2.8
29613,3,1,1,1,0,1,0,1,0,4,2,2.9
29614,4,2,1,1,1,1,0,2,0,2,0,1.1
29615,2,3,2,0,0,0,0,1,0,3,1,3.5
29616,3,2,2,1,0,0,0,1,0,4,2,3.1
29617,1,1,2,1,1,0,1,0,0,4,2,2.5
29618,2,1,2,1,0,0,1,0,0,2,0,3.2
29619,3,1,1,1,0,1,0,1,1,3,1,2.1
29620,4,2,2,1,1,1,0,2,0,3,1,3.4
29621,1,1,2,0,0,0,1,0,1,2,1,4.2
29622,2,1,1,1,0,0,1,0,1,3,1,1.8
29623,3,1,2,1,0,0,0,1,1,2,0,1.9
29624,2,1,2,0,0,0,0,1,1,2,0,1.3
29625,4,1,1,1,1,0,0,1,1,3,1,2.4
29626,2,3,2,1,1,1,0,1,1,2,0,1.6
29627,3,1,1,0,1,0,0,1,0,3,1,2.3
29628,2,1,2,1,0,0,1,0,1,4,2,2.7
29629,1,1,2,0,0,0,0,1,1,2,0,4.6
29630,3,1,1,1,0,1,0,1,1,2,0,2.9
29631,2,1,2,1,0,0,1,0,1,2,0,3
29632,2,2,2,1,0,0,0,1,1,3,1,2.5
29633,2,1,2,1,0,0,0,1,0,3,1,2.1
29634,2,1,2,1,0,0,1,0,1,4,2,2.7
29635,3,2,1,1,0,0,0,2,1,3,1,2.9
29636,1,1,2,1,0,0,1,0,0,3,1,2.6
29637,3,1,1,1,1,0,0,1,1,3,1,2
29638,4,1,2,1,0,0,0,1,0,3,1,1.1
29639,2,1,2,0,0,0,1,0,0,4,2,2.2
29640,2,2,2,1,0,0,0,2,1,2,1,1.4
29641,1,1,2,0,0,0,1,0,0,4,2,2.6
29642,3,1,2,1,0,0,0,1,1,3,1,2.9
29643,2,1,1,1,0,0,1,0,0,4,2,3
29644,2,1,2,0,0,0,1,0,1,3,1,1.4
29645,3,2,1,1,0,0,0,1,0,3,2,2.1
29646,3,2,1,1,0,0,0,1,0,3,1,2.1
29647,3,3,2,0,0,0,0,1,0,3,1,2.5
29648,4,1,1,1,1,1,0,1,1,4,2,2.2
29649,4,1,1,0,1,1,1,0,0,2,0,0.9
29650,2,1,2,1,0,1,1,0,0,3,1,2.3
29651,3,2,1,1,0,0,0,1,1,2,1,2.7
29652,1,1,2,0,0,0,1,0,1,2,1,3.1
29653,3,1,1,0,1,1,0,1,0,3,1,1.2
29654,1,1,2,1,1,1,1,0,1,3,1,3.1
29655,4,2,1,1,1,1,0,3,1,1,0,1.2
29656,2,1,1,0,0,0,1,0,1,3,1,4.5
29657,1,1,2,0,0,0,1,0,0,3,1,3
29658,2,1,2,1,0,0,1,0,0,2,1,2
29659,4,2,1,1,0,0,0,3,1,4,2,1
29660,2,1,2,1,0,0,1,0,1,4,2,2.9
29661,2,1,2,1,1,0,1,0,1,4,2,1.8
29662,4,1,2,1,0,0,0,1,0,3,2,0.9
29663,4,3,2,1,1,1,0,3,1,2,0,1.1
29664,2,1,2,0,0,0,1,0,0,4,2,3.2
29665,2,1,2,1,0,0,1,0,1,2,0,2.7
29666,3,1,1,1,0,0,0,1,1,3,1,2.9
29667,1,1,2,1,0,0,1,0,0,3,1,3.3
29668,1,1,2,1,0,0,1,0,1,4,2,2.5
29669,2,1,2,1,0,1,1,0,1,2,0,1.7
29670,3,1,1,1,0,1,0,1,1,2,0,2.1
29671,4,2,1,1,0,1,0,2,0,3,1,1.8
29672,3,1,1,0,0,0,0,1,0,2,0,2.3
29673,3,1,1,1,1,1,0,1,1,4,2,2.6
29674,1,1,2,1,0,1,1,0,0,4,2,3.1
29675,4,3,1,1,1,1,0,3,1,3,1,1.7
29676,2,1,2,1,0,0,0,1,1,3,1,3.5
29677,4,1,2,1,0,1,0,1,1,2,0,1.2
29678,3,2,2,1,1,1,0,2,1,3,1,1.6
29679,3,1,2,1,0,0,0,1,0,3,1,1.6
29680,2,1,2,1,0,0,1,0,1,3,1,1.7
29681,3,1,2,1,1,1,0,1,1,4,2,2.2
29682,1,1,2,0,0,0,1,0,1,4,2,3.6
29683,3,1,1,1,1,1,0,1,1,3,1,3
29684,4,2,1,1,0,1,0,1,1,4,2,1.8
29685,1,1,2,0,1,1,1,0,1,4,2,1.6
29686,2,1,1,1,1,0,1,0,1,4,2,2.4
29687,2,1,2,1,0,0,1,0,1,4,2,2
29688,2,1,2,1,0,0,1,0,1,2,0,3
29689,2,1,1,0,0,0,0,1,1,3,1,2.6
29690,3,2,1,1,1,1,0,2,1,2,0,1.4
29691,2,3,2,1,0,1,0,1,1,2,1,2.6
29692,1,1,2,0,1,1,1,0,1,4,2,3.3
29693,1,1,2,0,0,0,1,0,1,3,1,2.3
29694,2,1,2,0,0,0,1,0,1,2,0,1.8
29695,2,1,2,1,1,1,1,0,1,3,1,3.1
29696,2,2,1,0,0,1,0,3,1,3,1,2.1
29697,4,2,1,1,0,0,0,1,1,3,1,3.1
29698,3,2,1,1,0,0,0,1,1,3,1,2.8
29699,2,1,2,0,0,0,1,0,1,3,1,2
29700,2,1,2,1,0,0,1,0,1,2,1,3
29701,3,1,2,1,0,0,0,1,0,3,1,3.3
29702,3,1,1,0,0,0,0,1,1,3,1,3.1
29703,4,3,2,1,1,1,0,1,1,2,1,1.7
29704,4,1,1,0,1,0,0,1,1,3,1,1.4
29705,2,1,2,0,0,0,0,1,0,2,0,2.5
29706,3,2,1,1,0,0,0,2,1,3,1,1.7
29707,1,1,2,0,0,0,1,0,1,4,2,3.2
29708,3,1,1,0,0,0,0,1,0,2,1,0.7
29709,2,1,2,1,0,1,0,1,1,4,2,4.3
29710,2,1,1,1,0,0,0,1,0,3,1,4.1
29711,2,1,2,0,0,0,1,0,1,4,2,3.1
29712,2,1,2,1,1,1,1,0,1,3,1,2.4
29713,4,1,1,1,0,0,0,1,1,4,2,2.9
29714,2,3,2,0,0,0,0,2,1,2,1,3.5
29715,3,1,2,1,0,0,0,1,1,2,0,2.1
29716,2,2,2,1,0,0,0,1,1,3,1,2.6
29717,2,1,1,1,0,0,0,1,1,2,1,2.3
29718,2,1,2,1,1,0,1,0,1,3,1,3
29719,2,1,1,1,0,0,0,1,0,3,1,1.9
29720,2,1,1,1,1,1,0,1,1,4,2,3.2
29721,3,1,1,0,0,0,0,1,1,2,0,2.3
29722,2,1,2,1,0,0,1,0,0,2,1,4.5
29723,3,2,2,1,0,1,0,2,1,4,2,1.5
29724,4,2,1,1,0,0,0,2,0,2,0,2.6
29725,2,3,1,1,0,0,0,2,1,2,0,2.6
29726,3,1,2,1,1,1,0,1,1,3,1,2.4
29727,1,1,2,1,0,0,1,0,0,4,2,2.9
29728,3,1,2,0,0,0,0,1,0,4,2,2.8
29729,2,1,2,1,0,0,1,0,1,3,1,3.5
29730,4,1,2,1,1,0,0,1,1,3,1,2.6
29731,2,1,1,1,0,0,0,1,1,4,2,1.9
29732,3,2,1,0,0,0,0,1,1,2,0,1.6
29733,3,1,1,1,1,1,0,2,1,3,1,0.7
29734,2,1,1,0,0,0,1,0,0,3,1,2.5
29735,1,1,1,1,1,1,1,0,1,3,1,2.1
29736,4,1,2,0,0,0,1,0,1,3,1,2.8
29737,2,1,2,1,0,0,1,0,0,2,1,1.4
29738,3,2,1,0,0,0,0,1,0,1,0,2.1
29739,3,1,1,1,0,0,0,1,1,3,1,2.3
29740,2,1,1,1,1,0,1,0,1,3,1,2.3
29741,2,1,2,1,1,1,1,0,0,3,1,2.3
29742,2,2,2,0,0,0,0,1,0,4,2,3.8
29743,3,1,1,1,0,0,0,1,1,3,1,4
29744,2,1,2,0,0,0,0,1,0,4,2,3
29745,3,3,2,0,0,0,0,1,0,3,1,1.9
29746,2,2,1,1,0,0,0,1,1,1,0,2.4
29747,1,1,2,0,0,0,1,0,1,3,1,4.3
29748,3,1,1,1,1,0,0,1,1,4,2,1.8
29749,2,1,1,1,1,1,0,1,1,2,0,2
29750,4,3,2,1,1,1,0,2,0,3,1,1.6
29751,3,1,2,1,0,1,0,1,1,3,1,1.4
29752,2,1,2,1,0,0,1,0,1,3,1,2.2
29753,2,1,2,1,0,0,0,1,1,4,2,4.3
29754,4,2,1,0,0,0,0,1,1,3,1,1.6
29755,2,2,1,1,0,0,0,2,1,3,1,2.1
29756,3,3,1,1,1,1,0,2,0,3,1,2.3
29757,2,1,1,1,1,0,0,1,1,3,1,1.2
29758,4,1,2,1,0,0,0,1,0,3,1,2.1
29759,2,1,2,1,1,0,1,0,1,4,2,4.7
29760,1,1,2,0,0,0,1,0,0,4,2,4.3
29761,3,2,1,1,0,1,0,1,1,2,1,3.3
29762,2,1,2,1,1,1,0,1,0,3,1,2
29763,2,1,2,1,0,0,1,0,1,3,1,2
29764,1,1,2,1,0,1,1,0,1,5,2,4.5
29765,2,1,2,1,0,0,1,0,1,3,1,2.8
29766,4,2,2,1,1,1,0,1,0,4,2,3.1
29767,2,1,1,1,0,0,1,0,1,3,1,2.8
29768,4,1,1,1,1,1,0,1,1,4,2,1.5
29769,4,2,2,0,0,0,0,1,0,3,1,2
29770,3,2,1,1,1,1,0,1,0,3,1,1.2
29771,2,1,2,1,1,1,1,0,0,2,1,2.4
29772,2,1,1,0,0,0,0,1,0,4,2,2.3
29773,3,2,2,1,1,1,0,1,1,4,2,1.5
29774,2,1,2,1,0,1,0,1,1,2,1,2.4
29775,2,1,2,1,0,1,1,0,0,3,1,2.7
29776,4,1,1,1,1,0,0,1,1,3,1,3.5
29777,4,1,1,1,0,0,0,1,0,3,1,0.8
29778,2,1,2,0,1,1,1,0,0,2,1,1.8
29779,3,3,1,1,1,1,0,3,0,3,1,1.9
29780,3,2,1,1,0,0,0,1,0,2,1,1.9
29781,4,1,1,1,0,0,0,1,0,3,2,1.3
29782,4,3,1,1,1,1,0,2,1,2,0,1.3
29783,3,1,1,1,1,0,0,1,0,3,1,1.3
29784,1,2,1,0,0,0,0,1,0,3,1,2.2
29785,3,1,1,1,0,0,0,1,0,2,0,1
29786,2,2,2,1,0,0,0,2,1,3,2,1.7
29787,3,3,2,1,1,1,0,2,1,2,1,2.8
29788,4,3,1,0,0,0,0,2,0,1,0,1.2
29789,4,1,2,1,0,0,0,1,0,2,0,3
29790,1,1,2,1,0,0,0,1,0,2,0,1.7
29791,4,1,1,1,0,0,0,1,1,2,0,2.2
29792,2,2,1,1,1,0,0,1,1,4,2,2.1
29793,1,1,2,1,1,0,1,0,1,4,2,3.3
29794,3,1,2,1,0,0,0,1,1,2,0,2.5
29795,1,1,2,0,0,0,0,1,0,4,2,2.2
29796,3,2,1,1,0,0,0,1,1,3,1,2.4
29797,3,2,2,0,0,0,0,1,1,1,0,1.5
29798,2,1,2,1,0,0,0,1,1,2,1,2.2
29799,4,1,2,1,0,0,0,1,1,3,1,0.9
29800,2,1,1,0,0,0,0,1,1,3,1,3.4
29801,4,2,2,1,0,0,0,2,0,2,0,1.8
29802,4,1,2,1,1,1,0,1,0,3,1,2.6
29803,2,1,2,1,0,0,1,0,1,2,1,1.4
29804,1,1,2,0,0,0,1,0,1,3,1,3
29805,2,1,1,1,0,0,1,0,0,2,1,1.5
29806,4,1,1,1,1,1,0,1,0,2,0,1.5
29807,3,1,1,1,0,0,0,2,1,2,0,0.7
29808,2,3,1,1,0,0,0,3,1,3,1,2.3
