,education,married,wr_01,wr_06,wr_new,age_10s,age4,race_white,Mach_score,mach_per,tp_score
5814,3,3,0,0,0,0,2,1,2.35,0,1
5815,4,3,1,1,1,0,2,0,3.9,1,2.3
5816,2,1,1,0,0,0,0,1,4.05,2,2.9
5817,2,1,1,1,1,0,1,1,4.25,2,1.9
5818,3,1,1,0,1,0,1,0,3.05,1,1.8
5819,3,1,1,0,0,0,0,0,4.4,2,2.8
5820,3,2,0,1,0,0,1,0,3.15,1,1.7
5821,2,1,1,0,0,0,1,1,4.8,2,3.3
5822,3,2,1,0,0,0,1,1,1.5,0,2
5823,2,1,1,1,1,0,0,1,3.15,1,3.3
5824,3,1,0,1,0,0,1,1,3.9,1,2.2
5825,3,2,1,1,1,0,1,1,2.95,1,1.1
5826,3,1,1,1,1,0,1,1,2.55,0,2.9
5827,3,1,1,0,0,0,1,1,2.2,0,1.9
5828,2,1,0,0,0,0,0,1,4.2,2,3.1
5829,1,2,0,0,0,0,3,1,3.7,1,2
5830,3,1,0,0,0,0,1,0,3,1,3.7
5831,4,2,1,1,1,0,1,0,2.35,0,2.6
5832,2,1,0,0,1,0,1,0,4.3,2,2.4
5833,2,1,0,0,0,0,0,1,2.35,0,1.7
5834,4,3,1,0,0,0,2,0,2.45,0,2
5835,3,1,1,0,0,0,1,0,4.5,2,2.1
5836,4,2,1,0,0,0,2,0,2,0,2.5
5837,2,1,0,0,0,0,0,0,2.8,1,3.9
5838,3,1,1,0,1,0,1,1,2.5,0,2.2
5839,2,1,1,0,1,0,2,1,3.85,1,2.7
5840,2,1,0,0,0,0,0,1,3.1,1,2.7
5841,4,1,0,0,0,0,1,0,4.05,2,2.8
5842,4,2,1,0,0,0,1,1,3,1,2.9
5843,2,3,1,0,0,0,2,0,4.5,2,3.4
5844,3,1,1,0,0,0,1,0,3.65,1,1.3
5845,1,1,1,0,0,0,0,0,4.3,2,1.1
5846,3,3,1,1,1,0,3,1,2.85,1,2.1
5847,2,1,0,1,1,0,1,1,3.3,1,2.5
5848,2,1,0,0,0,0,0,0,3.55,1,2.6
5849,1,1,1,0,0,0,0,1,2.8,1,2.5
5850,4,1,1,1,1,0,1,1,2.85,1,3
5851,1,1,1,0,0,0,0,1,3.25,1,2.2
5852,1,1,1,1,1,0,0,1,2.3,0,2.5
5853,4,3,1,1,1,0,1,0,2.75,1,1.8
5854,2,3,1,0,1,0,2,1,4.35,2,1.4
5855,2,1,0,0,0,0,0,1,3.5,1,2.9
5856,3,1,1,0,0,0,2,1,1.85,0,2.5
5857,4,1,1,1,1,0,1,1,3.8,1,2
5858,2,1,1,0,0,0,0,0,3.65,1,3.5
5859,4,2,1,0,0,0,1,0,4.2,2,2.3
5860,3,1,1,1,0,0,1,1,2.15,0,2
5861,3,2,0,1,1,0,2,1,2.65,0,1.5
5862,3,1,0,1,0,0,1,0,3.2,1,1.9
5863,2,2,1,0,0,0,2,1,1.75,0,2.8
5864,3,2,1,1,1,0,2,1,3.6,1,2.9
5865,2,1,1,1,0,0,0,1,4.05,2,3.5
5866,3,1,1,1,1,0,2,1,2.4,0,2.1
5867,2,1,1,0,0,0,1,1,3.4,1,1.5
5868,2,1,1,0,0,0,1,1,4.05,2,1.4
5869,2,1,1,1,1,0,1,0,4.25,2,3.6
5870,2,1,1,0,0,0,2,1,4.85,2,1.5
5871,3,2,1,1,1,0,1,1,2.7,0,2.2
5872,2,1,0,0,0,0,1,1,3.8,1,2.6
5873,2,1,0,0,0,0,0,0,3.25,1,3.9
5874,2,2,0,0,0,0,1,1,3.2,1,1
5875,1,1,1,1,1,0,1,1,4,2,1
5876,3,1,1,1,1,0,2,1,3.45,1,3.6
5877,3,2,1,1,0,0,1,1,1.6,0,1.1
5878,3,2,1,1,1,0,1,1,3.3,1,3.2
5879,2,1,1,0,0,0,0,1,4.2,2,2.9
5880,4,2,1,1,1,0,1,1,3.25,1,3.1
5881,2,2,0,0,0,0,2,0,3.2,1,1.4
5882,3,1,1,0,0,0,1,0,3.1,1,3
5883,2,2,1,0,0,0,3,1,2.45,0,1.3
5884,3,2,0,0,0,0,1,0,3.75,1,2.2
5885,4,3,1,1,1,0,2,1,3.8,1,1.7
5886,2,1,1,0,0,0,0,1,3.6,1,1.7
5887,2,1,1,0,0,0,0,1,3.8,1,2.6
5888,2,1,1,0,0,0,0,0,3.35,1,3
5889,3,1,1,1,1,0,0,1,4.8,2,1.4
5890,3,2,0,0,0,0,1,0,4.05,2,2.9
5891,2,1,1,0,0,0,1,1,4.35,2,2.5
5892,2,1,1,0,0,0,0,1,2.95,1,1.5
5893,3,2,1,0,1,0,2,1,2.65,0,2.8
5894,2,1,1,1,1,0,2,1,4.65,2,3.6
5895,4,1,0,0,0,0,1,0,3.3,1,3.5
5896,3,1,1,0,0,0,1,1,2.7,0,0.7
5897,1,1,0,0,0,0,0,1,4,2,3.3
5898,4,2,1,1,1,0,2,1,3.65,1,2
5899,4,3,1,0,0,0,2,0,2.4,0,2.2
5900,3,1,0,0,0,0,1,0,3.35,1,2.7
5901,3,1,1,0,0,0,1,1,2.95,1,3.5
5902,2,2,0,0,0,0,1,1,2.8,1,3.5
5903,1,1,1,1,1,0,0,1,2.1,0,2.3
5904,2,1,0,1,1,0,1,1,4.1,2,2.9
5905,3,1,1,1,0,0,0,1,4.4,2,2.4
5906,2,1,1,0,0,0,1,1,3.75,1,2.4
5907,2,1,1,1,1,0,0,1,3.3,1,2.3
5908,2,2,0,0,0,0,1,0,2.45,0,1.2
5909,2,1,0,0,0,0,0,1,4,2,3.3
5910,1,1,1,0,0,0,0,1,2.85,1,1.8
5911,3,3,1,0,1,0,2,1,3.8,1,2.9
5912,1,1,1,0,0,0,0,1,2.65,0,3.1
5913,3,1,0,0,0,0,1,0,3.45,1,2.7
5914,3,1,1,0,0,0,1,1,3.3,1,1.5
5915,2,1,1,0,0,0,1,0,2.25,0,2.1
5916,3,1,1,0,0,0,1,1,2.3,0,2.9
5917,2,3,1,0,1,0,3,1,3.2,1,1.3
5918,2,1,1,1,1,0,0,1,3.5,1,1.6
5919,4,2,1,0,0,0,3,1,2.65,0,2.3
5920,3,1,1,0,0,0,1,1,2.05,0,1.8
5921,3,1,1,0,0,0,1,1,3.6,1,2.4
5922,2,1,1,0,0,0,0,1,3.45,1,2.5
5923,2,2,1,0,0,0,0,1,4,2,2.8
5924,2,1,1,1,1,0,1,1,4.5,2,3.6
5925,2,1,1,0,0,0,1,1,2.45,0,1.9
5926,3,3,1,0,0,0,2,1,1.8,0,2.9
5927,2,1,1,0,0,0,0,1,3.75,1,2.4
5928,3,1,1,0,0,0,1,1,3,1,2.6
5929,3,3,1,0,0,0,1,0,3.7,1,2.8
5930,4,2,1,1,1,0,1,1,3.35,1,1.1
5931,3,2,1,1,1,0,2,1,3.05,1,1.5
5932,3,1,1,1,1,0,1,1,3.5,1,2.4
5933,4,1,1,1,1,0,1,0,4.05,2,2.5
5934,2,1,1,0,0,0,0,1,4.35,2,3.4
5935,2,1,1,0,0,0,0,0,4,2,2.1
5936,3,2,1,0,0,0,2,0,4.35,2,2.8
5937,3,3,1,1,1,0,2,1,1.65,0,2
5938,2,1,0,1,1,0,0,0,3.35,1,0.9
5939,2,1,0,0,0,0,0,1,3.15,1,2.3
5940,1,3,1,0,0,0,2,1,4.2,2,2
5941,2,1,1,0,0,0,0,1,3.3,1,1.9
5942,3,1,0,0,0,0,1,1,2.95,1,2.4
5943,2,1,1,0,0,0,0,0,3.7,1,1.9
5944,4,2,1,0,0,0,1,0,2.45,0,1
5945,3,1,1,0,0,0,2,1,2.3,0,1.8
5946,3,1,0,0,0,0,1,0,3.75,1,2.4
5947,3,1,1,0,0,0,1,1,3.2,1,2
5948,1,1,1,0,0,0,0,1,4.05,2,3.3
5949,4,1,1,1,1,0,1,1,4,2,3.7
5950,1,1,1,0,0,0,0,0,3.25,1,2.9
5951,4,2,1,1,1,0,1,1,2.95,1,2.4
5952,2,1,1,0,1,0,1,0,4.7,2,3.6
5953,3,1,1,0,0,0,1,1,2.8,1,3.3
5954,2,1,1,1,1,0,0,1,3.35,1,2.9
5955,2,1,0,0,0,0,0,1,3.2,1,4.1
5956,1,1,0,0,0,0,0,1,4.55,2,2.2
5957,1,1,1,0,0,0,0,1,4.15,2,2.7
5958,4,2,1,1,1,0,2,0,3.05,1,1.9
5959,1,1,1,0,0,0,0,0,4.05,2,2.6
5960,3,1,0,0,0,0,1,1,4.05,2,2.2
5961,3,1,0,1,0,0,1,1,2.25,0,1.4
5962,2,1,1,0,0,0,1,0,1.5,0,3.5
5963,3,2,1,1,1,0,1,1,3.1,1,2.8
5964,2,3,1,0,0,0,1,0,2.35,0,2
5965,4,3,1,0,0,0,3,1,1.95,0,0.7
5966,4,1,1,1,1,0,1,0,3.65,1,0.8
5967,3,2,1,0,0,0,1,1,3.5,1,1.7
5968,1,1,1,0,0,0,0,0,3.9,1,3.9
5969,3,1,1,0,0,0,2,1,2.65,0,1.3
5970,2,3,1,0,0,0,1,1,2.5,0,1.4
5971,3,1,1,1,1,0,1,0,4.15,2,2.6
5972,2,1,1,0,0,0,1,0,3.7,1,3.4
5973,2,1,1,0,0,0,0,1,4.5,2,1.7
5974,3,2,1,1,1,0,1,1,3.15,1,2
5975,2,1,1,0,0,0,0,1,4.2,2,2.2
5976,2,2,1,0,1,0,2,1,2.85,1,1.2
5977,2,3,1,0,0,0,1,1,3.7,1,1.8
5978,3,1,1,1,1,0,1,0,4.8,2,1.3
5979,2,1,1,0,0,0,1,1,3,1,3.6
5980,2,1,1,1,0,0,1,1,2.7,0,4.3
5981,3,1,0,0,0,0,1,0,3.1,1,1.9
5982,2,1,1,0,0,0,1,1,2.25,0,2.9
5983,3,2,1,0,0,0,1,1,2,0,2
5984,3,3,1,1,1,0,2,1,2,0,1.6
5985,2,1,0,0,0,0,0,0,2.3,0,3.7
5986,2,1,1,0,0,0,0,1,4.45,2,2.1
5987,3,2,0,0,0,0,1,1,2.75,1,1.8
5988,3,1,1,1,1,0,1,0,2.3,0,2.6
5989,2,3,1,0,0,0,1,0,3.05,1,1.4
5990,4,1,0,0,0,0,1,0,3.9,1,1.4
5991,2,1,0,0,0,0,1,1,1.85,0,2.7
5992,3,1,0,0,0,0,1,0,2.45,0,2.4
5993,3,3,1,0,0,0,2,1,2.2,0,2.3
5994,2,1,1,1,0,0,0,0,4.35,2,3.4
5995,1,1,1,1,1,0,0,1,4,2,3
5996,1,1,1,1,0,0,0,0,3.5,1,2.7
5997,2,1,0,0,0,0,0,0,3.1,1,3.2
5998,2,1,1,0,1,0,0,1,4.2,2,2.9
5999,2,3,1,0,1,0,3,1,3.85,1,2.6
6000,2,2,1,0,0,0,2,1,2.9,1,1.7
6001,2,2,1,0,0,0,1,1,3.65,1,2.2
6002,3,1,1,0,0,0,1,0,4.65,2,2.2
6003,3,2,1,1,1,0,2,1,1.75,0,1.1
6004,3,1,0,0,0,0,1,1,3.75,1,2.4
6005,1,1,0,0,0,0,0,0,3.8,1,2.3
6006,4,1,1,0,0,0,1,1,2.8,1,2.9
6007,3,1,1,0,0,0,1,0,3.35,1,3.3
6008,2,1,1,1,1,0,0,1,3.4,1,2.8
6009,1,1,1,0,0,0,0,0,3.6,1,1.6
6010,4,1,1,1,1,0,2,0,3.75,1,1.2
6011,2,1,0,0,1,0,0,0,2.85,1,2.3
6012,2,1,0,0,0,0,0,1,3.4,1,3.5
6013,2,2,1,0,0,0,1,1,3,1,2.7
6014,4,2,1,0,1,0,2,0,4.15,2,1.5
6015,3,2,1,0,0,0,1,0,4.3,2,3.1
6016,3,2,1,0,0,0,1,1,2.4,0,1.4
6017,2,2,1,0,0,0,2,1,2.4,0,1.1
6018,1,1,1,1,1,0,0,0,4.35,2,2.9
6019,1,3,1,0,1,0,1,1,4.3,2,2.9
6020,1,1,0,0,0,0,0,1,4.8,2,2.9
6021,2,1,0,0,0,0,0,1,3.25,1,2.2
6022,3,3,1,0,1,0,1,1,2.5,0,2.3
6023,3,1,1,1,1,0,1,1,3.9,1,3
6024,2,2,1,0,0,0,3,1,2.1,0,1.5
6025,3,1,1,1,1,0,1,0,4.25,2,2.3
6026,4,3,1,0,0,0,1,0,4.5,2,3.4
6027,1,1,1,1,0,0,0,0,4.5,2,3.5
6028,2,1,1,0,0,0,2,1,2.25,0,1.6
6029,1,1,0,0,0,0,0,0,2.95,1,2.7
6030,2,1,0,0,0,0,0,0,2.4,0,2.6
6031,2,1,1,0,0,0,1,1,4.5,2,3.2
6032,3,1,0,0,0,0,0,0,3.6,1,2.2
6033,2,1,0,0,0,0,1,1,2.65,0,3.6
6034,2,3,1,1,1,0,2,1,4.1,2,2.2
6035,2,2,1,0,0,0,2,0,4.3,2,1
6036,1,1,0,0,0,0,0,0,4.3,2,3.1
6037,2,1,1,0,1,0,0,1,2.95,1,2.6
6038,2,1,0,0,0,0,0,1,4,2,2.8
6039,2,1,1,0,0,0,0,0,3.6,1,2.5
6040,2,1,1,0,0,0,0,1,4.8,2,3.6
6041,1,1,0,0,0,0,0,1,3.05,1,2.4
6042,2,1,1,0,0,0,1,1,2.4,0,2.3
6043,3,2,1,0,1,0,2,1,3,1,2.5
6044,2,1,1,0,0,0,0,1,4.4,2,3.9
6045,3,1,1,0,0,0,1,1,4.05,2,3.7
6046,4,2,0,0,0,0,1,0,2.9,1,1.7
6047,4,2,0,0,0,0,1,0,3.6,1,2.2
6048,4,3,0,0,0,0,2,0,2.85,1,2.6
6049,3,1,1,1,1,0,1,1,4.6,2,3.5
6050,1,1,0,0,0,0,0,1,2.15,0,2.9
6051,2,1,0,0,0,0,0,1,3.9,1,3.6
6052,2,1,0,0,0,0,0,1,2.85,1,2
6053,1,1,1,0,0,0,0,1,2,0,2.8
6054,2,2,1,0,1,0,2,1,3.1,1,2.5
6055,2,1,1,0,0,0,0,1,2.5,0,3.1
6056,2,1,1,1,1,0,1,0,2.95,1,2.8
6057,3,1,1,0,0,0,2,1,1.85,0,1.4
6058,1,1,0,1,0,0,0,1,4,2,2.7
6059,2,1,1,0,0,0,0,0,3.7,1,3
6060,4,2,1,0,0,0,1,1,4.35,2,3.3
6061,2,1,1,0,0,0,0,1,3.7,1,2.1
6062,2,3,1,0,0,0,2,1,3.55,1,1.9
6063,3,1,1,0,0,0,1,0,3.7,1,3.6
6064,2,1,0,0,0,0,0,1,2.75,1,2.4
6065,3,1,0,1,1,0,1,1,1.85,0,2.8
6066,4,1,1,0,1,0,1,1,3.8,1,2.4
6067,2,1,1,0,0,0,1,0,2.85,1,3.5
6068,1,1,1,0,0,0,0,1,3.55,1,3.3
6069,2,2,1,0,0,0,2,1,1.85,0,1.4
6070,1,1,0,0,0,0,0,1,4.45,2,3.5
6071,3,1,1,0,0,0,1,0,2.6,0,2.5
6072,2,1,1,0,0,0,0,1,3.6,1,0.8
6073,2,1,0,0,0,0,0,1,2.55,0,2.6
6074,2,1,1,0,0,0,0,1,3.55,1,2.5
6075,3,1,1,0,0,0,1,1,2.8,1,2.8
6076,2,1,1,1,1,0,1,1,4.3,2,3.1
6077,2,1,1,1,1,0,0,1,4.15,2,2.8
6078,3,2,1,0,0,0,1,0,3.2,1,2.9
6079,3,2,1,0,0,0,1,1,2.15,0,0.7
6080,4,1,1,1,0,0,1,1,2.9,1,2.3
6081,4,3,1,1,1,0,2,1,3.5,1,1.2
6082,2,1,1,0,0,0,0,0,2.95,1,3.4
6083,3,1,1,1,1,0,1,1,3.7,1,1.6
6084,2,1,1,1,1,0,1,1,3.8,1,3
6085,3,1,0,1,0,0,1,1,4,2,3.4
6086,2,1,1,0,0,0,0,1,4.45,2,3.4
6087,1,1,0,0,0,0,0,0,2.2,0,2
6088,2,2,1,0,0,0,2,0,1.7,0,1.4
6089,2,1,1,0,0,0,0,0,4.3,2,1.8
6090,4,2,1,1,1,0,2,1,4.25,2,1.1
6091,3,1,1,0,1,0,1,1,2.9,1,2.5
6092,3,1,1,1,0,0,0,0,4.1,2,1.8
6093,3,1,1,0,0,0,1,0,4.15,2,2.4
6094,3,2,1,1,1,0,2,1,3.25,1,1.5
6095,1,1,0,0,0,0,0,1,3.5,1,2.2
6096,4,1,1,1,1,0,1,1,3.4,1,3.6
6097,2,1,0,0,0,0,0,0,3.5,1,3.5
6098,3,1,1,0,0,0,1,1,3,1,2.4
6099,3,1,0,0,0,0,1,1,1.95,0,2
6100,1,1,0,0,0,0,0,1,2.8,1,3.1
6101,3,1,1,1,1,0,1,1,4.35,2,2.5
6102,3,1,1,1,0,0,0,0,3.75,1,2
6103,2,1,1,1,1,0,0,0,3.3,1,1.9
6104,2,1,1,0,0,0,1,0,2.6,0,1.6
6105,2,1,0,0,0,0,0,1,3.7,1,2.7
6106,4,1,1,0,0,0,1,1,4.65,2,1.8
6107,2,1,1,0,0,0,1,1,2.35,0,2.4
6108,4,2,1,0,0,0,1,1,3.9,1,2.6
6109,3,2,1,1,1,0,1,1,2.15,0,1.4
6110,1,1,0,0,0,0,0,1,2.95,1,1.7
6111,3,1,1,0,0,0,1,1,2.85,1,3
6112,4,1,1,0,0,0,1,0,3.85,1,1.5
6113,3,1,1,1,1,0,1,1,4.15,2,1.7
6114,1,1,1,1,0,0,0,0,4,2,2
6115,2,1,0,0,0,0,0,1,2.65,0,1.4
6116,1,1,0,0,0,0,0,1,2.4,0,2.9
6117,3,1,0,0,0,0,1,1,3.6,1,2
6118,2,1,0,0,0,0,0,0,3.65,1,2.8
6119,2,1,1,0,0,0,2,1,2.9,1,3.6
6120,3,1,1,1,1,0,2,1,4.5,2,3.1
6121,2,1,0,1,0,0,0,0,3.7,1,3.1
6122,2,1,1,0,1,0,1,1,5,2,1.9
6123,2,1,1,0,0,0,0,1,4.1,2,1.4
6124,3,2,1,0,0,0,1,1,2.85,1,2.8
6125,4,1,1,1,1,0,1,0,4.15,2,2.2
6126,4,1,0,1,0,0,1,0,3.15,1,1.5
6127,3,3,1,0,0,0,1,1,3.25,1,2.8
6128,2,1,1,0,0,0,1,1,3.25,1,2.4
6129,3,1,0,0,0,0,1,0,4.05,2,2.6
6130,2,2,1,1,0,0,1,1,3.5,1,3.1
6131,1,1,1,1,0,0,0,1,3.25,1,0.7
6132,3,1,1,0,0,0,1,1,3.55,1,4.1
6133,3,1,0,0,0,0,1,0,1.7,0,1.4
6134,2,1,0,1,0,0,0,0,3.6,1,3.4
6135,3,1,1,0,0,0,0,1,4.2,2,3.2
6136,2,1,1,1,1,0,1,1,3.3,1,4
6137,4,2,1,0,0,0,1,0,3.45,1,1.4
6138,4,2,0,0,0,0,1,0,1.8,0,2.5
6139,3,1,0,0,0,0,1,1,3.55,1,1.9
6140,2,2,1,0,0,0,2,1,2.8,1,2.5
6141,3,1,1,0,0,0,1,0,3.7,1,2.7
6142,1,1,1,0,0,0,0,0,4.1,2,3.1
6143,2,2,1,0,0,0,2,0,3.8,1,2.5
6144,2,1,0,0,0,0,1,1,3.5,1,3.3
6145,3,2,0,0,0,0,1,1,3.3,1,3.1
6146,2,1,1,0,0,0,1,1,3.45,1,4.4
6147,4,2,1,0,1,0,2,1,2.85,1,3
6148,2,2,1,0,0,0,1,1,2.35,0,3.9
6149,1,2,1,0,0,0,1,1,3.1,1,2.6
6150,2,1,0,0,0,0,1,1,2.55,0,2.7
6151,2,1,1,0,0,0,0,1,4.8,2,2.7
6152,2,2,1,0,0,0,1,1,4.35,2,2.1
6153,2,1,1,1,1,0,0,1,2.6,0,2.1
6154,1,1,1,0,0,0,1,1,3.55,1,3.2
6155,4,2,1,1,1,0,1,1,2.35,0,1.9
6156,3,2,0,0,0,0,1,1,2,0,2.3
6157,2,1,0,0,0,0,0,0,2.45,0,2.3
6158,1,1,1,0,0,0,0,1,2.95,1,1.7
6159,3,2,1,0,1,0,2,1,3.95,1,2.5
6160,2,1,1,0,0,0,0,1,4.15,2,3.4
6161,2,2,0,0,0,0,1,1,2.7,0,2
6162,4,1,0,0,0,0,1,0,3.55,1,2.1
6163,2,2,0,0,0,0,1,1,1.5,0,2.8
6164,3,1,1,0,0,0,1,0,3.55,1,3.2
6165,3,1,1,0,0,0,1,0,3.35,1,4.3
6166,4,1,1,1,0,0,1,0,4,2,1.7
6167,3,3,1,0,1,0,2,1,1.65,0,2.4
6168,3,2,0,0,0,0,1,0,2.2,0,2.9
6169,3,2,1,0,1,0,2,1,2.5,0,2.4
6170,2,1,1,0,0,0,2,1,2.95,1,3.6
6171,2,1,1,1,1,0,1,1,3.85,1,2.4
6172,2,1,1,0,0,0,0,1,3,1,3.9
6173,4,1,1,0,0,0,1,0,3.45,1,2.1
6174,2,1,1,0,1,0,0,0,3.75,1,2.4
6175,2,1,0,0,0,0,0,0,5,2,2.7
6176,3,1,1,1,0,0,0,1,4.75,2,2.4
6177,3,2,1,0,1,0,3,1,3.3,1,1.6
6178,3,1,1,0,0,0,1,1,4.1,2,3
6179,4,2,0,1,0,0,2,1,1.35,0,2.2
6180,3,1,1,0,0,0,1,1,3.75,1,2
6181,2,1,1,0,0,0,0,1,3.25,1,3
6182,1,1,0,0,0,0,0,1,2.65,0,1.9
6183,4,2,0,0,0,0,2,1,4.3,2,2.4
6184,2,1,1,1,0,0,0,1,4.1,2,2.2
6185,2,2,1,0,0,0,2,1,2,0,2.2
6186,4,2,1,0,1,0,1,1,4.5,2,2.1
6187,2,3,1,0,1,0,1,1,2.9,1,1.9
6188,3,1,1,0,0,0,1,1,3.05,1,1.8
6189,2,1,1,0,0,0,1,0,2.75,1,1.6
6190,4,2,1,1,1,0,2,1,2.2,0,2.2
6191,2,1,1,1,1,0,0,1,3.65,1,2.5
6192,2,1,0,0,0,0,0,0,4.25,2,2.2
6193,3,2,0,0,0,0,3,1,3.75,1,1.9
6194,4,1,0,1,0,0,2,1,4.05,2,2.6
6195,3,1,1,0,0,0,1,1,4.05,2,2.9
6196,3,1,1,0,1,0,1,1,2.65,0,3.3
6197,3,1,1,1,1,0,1,1,4,2,3.4
6198,3,1,1,0,0,0,0,0,4.2,2,3.6
6199,2,1,1,0,0,0,0,1,2.85,1,3.7
6200,1,1,1,0,0,0,0,0,4.6,2,2.8
6201,3,1,1,1,1,0,1,1,3.5,1,1.4
6202,1,1,1,0,0,0,0,1,3.55,1,3.1
6203,1,1,1,1,1,0,0,1,3.25,1,2.9
6204,3,3,1,1,1,0,1,1,2.45,0,2.2
6205,2,1,0,0,0,0,1,1,3.45,1,2.8
6206,2,3,1,0,0,0,1,1,4,2,2.8
6207,1,1,0,0,0,0,0,1,3.45,1,2.1
6208,2,1,1,0,0,0,0,0,4.55,2,2.1
6209,2,1,1,1,0,0,0,0,4.4,2,3.2
6210,3,1,1,0,0,0,1,0,2.5,0,1.4
6211,3,3,1,0,1,0,2,1,3,1,3.2
6212,4,1,1,0,1,0,1,1,3.8,1,2.5
6213,2,3,1,0,1,0,2,1,3.15,1,2.2
6214,3,1,1,1,1,0,1,1,4.65,2,3
6215,3,1,1,0,0,0,1,1,3.4,1,2
6216,3,1,1,1,1,0,1,1,2.55,0,2.8
6217,2,1,1,1,1,0,1,1,2.7,0,1.7
6218,2,3,1,1,1,0,2,1,4.2,2,1.5
6219,2,1,1,0,0,0,1,0,4.75,2,1.5
6220,3,1,1,1,1,0,2,1,3.25,1,1
6221,2,1,0,0,0,0,1,1,4.1,2,3.8
6222,3,1,1,1,0,0,0,1,3.9,1,2
6223,2,1,1,1,0,0,0,0,4.1,2,2.7
6224,4,3,1,1,1,0,3,0,2.6,0,0.7
6225,2,1,1,0,0,0,0,0,2.5,0,3.3
6226,2,1,0,0,0,0,0,1,2.7,0,2.5
6227,3,1,1,0,0,0,1,0,2.65,0,1.1
6228,1,1,1,0,0,0,0,0,3.6,1,1.8
6229,2,1,1,0,0,0,1,1,4.35,2,0.7
6230,4,2,1,1,1,0,3,1,3.25,1,0.9
6231,4,2,1,1,1,0,1,1,2.35,0,1.7
6232,3,3,0,0,0,0,2,1,3.85,1,2
6233,2,2,1,1,1,0,1,1,3.5,1,1.7
6234,2,1,1,0,0,0,0,1,3.5,1,3.1
6235,2,3,1,0,0,0,2,1,2.4,0,1.7
6236,3,1,1,0,0,0,1,1,3.65,1,3.1
6237,2,1,0,0,0,0,0,0,4,2,2.4
6238,4,1,0,0,0,0,1,1,3.25,1,1.9
6239,4,3,0,0,0,0,2,1,2.7,0,3.3
6240,3,1,0,0,0,0,0,0,3.75,1,3.2
6241,2,1,0,0,0,0,0,0,2.25,0,1.4
6242,2,1,0,0,0,0,1,1,3.7,1,3.5
6243,3,1,1,1,1,0,1,1,3.2,1,2.1
6244,2,1,1,0,0,0,0,1,4.4,2,2.3
6245,3,1,0,1,0,0,1,1,3.3,1,1.9
6246,4,2,1,1,1,0,2,1,2.8,1,2.5
6247,4,1,0,0,0,0,1,0,3.65,1,1.4
6248,3,1,0,0,0,0,1,1,4.25,2,2.9
6249,2,1,0,0,0,0,1,1,3.05,1,3.2
6250,1,1,0,0,0,0,0,1,4.65,2,3.5
6251,3,2,1,0,0,0,1,1,3.35,1,2.8
6252,4,2,1,1,1,0,2,0,2.5,0,1.7
6253,2,1,0,0,0,0,1,1,2,0,3.5
6254,1,1,1,0,0,0,0,1,5,2,2.5
6255,3,1,1,0,0,0,1,1,2.8,1,1.9
6256,2,1,0,1,0,0,0,1,4.15,2,2.8
6257,3,1,0,0,0,0,1,0,4.5,2,3.2
6258,3,3,1,1,1,0,2,1,2.65,0,2.2
6259,2,1,1,1,1,0,0,1,5,2,2.6
6260,3,1,0,0,0,0,1,0,3.7,1,2.1
6261,1,1,1,1,1,0,0,1,2.75,1,1.6
6262,4,1,1,1,1,0,1,1,2.25,0,3
6263,2,1,1,0,0,0,0,1,2.8,1,2.4
6264,3,1,0,0,0,0,1,1,3.35,1,2.6
6265,2,1,1,0,0,0,1,1,3.1,1,2.5
6266,4,1,1,0,0,0,1,1,3.3,1,2.6
6267,3,1,1,1,0,0,1,1,2.65,0,2.5
6268,3,3,1,1,1,0,2,1,2.75,1,2.1
6269,3,1,0,0,0,0,2,1,1.65,0,1.1
6270,4,2,1,0,1,0,2,1,3.35,1,3.5
6271,3,1,0,0,0,0,0,0,2.7,0,2.1
6272,2,1,1,0,0,0,1,1,3,1,2.1
6273,3,1,1,0,0,0,1,1,3.7,1,3.3
6274,2,3,1,0,1,0,2,1,2.7,0,3.1
6275,1,1,0,0,0,0,0,0,3.2,1,2.4
6276,2,1,1,1,0,0,1,1,4.8,2,1.2
6277,1,1,1,0,0,0,0,1,4.15,2,2.3
6278,3,1,0,0,0,0,0,0,3.95,1,1.2
6279,3,2,1,0,1,0,1,1,4.85,2,3.8
6280,3,2,0,0,0,0,1,1,3,1,1.3
6281,3,1,1,0,0,0,1,1,3.95,1,1.9
6282,2,3,1,1,1,0,1,0,2.8,1,2.4
6283,2,1,1,1,1,0,0,1,4.35,2,1.4
6284,4,1,1,1,1,0,2,0,3.15,1,2.1
6285,3,1,1,1,1,0,1,1,2.7,0,2.6
6286,4,1,0,0,1,0,1,1,3.2,1,2.2
6287,3,2,0,0,0,0,1,1,1.85,0,2.6
6288,3,3,1,0,0,0,1,1,3.25,1,2.1
6289,2,1,1,0,0,0,1,0,3.1,1,2.2
6290,1,1,1,0,0,0,0,1,2.55,0,2.1
6291,2,1,1,1,0,0,0,0,2.7,0,2.2
6292,2,1,0,1,1,0,0,0,3.45,1,2.7
6293,3,3,0,0,0,0,2,1,4.05,2,2.5
6294,2,2,1,0,0,0,1,1,3.2,1,2.4
6295,3,1,1,1,0,0,1,0,3.55,1,2.7
6296,1,1,1,0,0,0,0,0,2.95,1,3.5
6297,2,2,1,0,0,0,1,1,3.15,1,1.4
6298,2,1,1,0,0,0,0,1,4.8,2,2.4
6299,4,1,0,0,0,0,1,1,3.8,1,2.3
