,QaA,QbA,QcA,QdA,QeA,QfA,QgA,QhA,QiA,QjA,QkA,QlA,QmA,QnA,QoA,QpA,QqA,QrA,QsA,QtA,education,married,wr_01,wr_02,wr_03,wr_04,wr_05,wr_06,wr_07,wr_08,wr_09,wr_10,wr_11,wr_12,wr_13,QaE_new,QbE_new,QcE_new,QdE_new,QeE_new,QfE_new,QgE_new,QhE_new,QiE_new,QjE_new,QkE_new,QlE_new,QmE_new,QnE_new,QoE_new,QpE_new,QqE_new,QrE_new,QsE_new,QtE_new,wr_new,age_10s,age4,race_white,QtotalE,Mach_score,mach_per,Asian,Black,Other,White,tp_score
7345,5,1,2,5,4,4,4,2,1,4,1,2,4,2,1,1,4,1,2,2,3,2,0,1,0,0,1,0,1,1,0,0,0,1,0,2,1,2,1,0,1,2,1,2,2,2,2,2,2,2,1,2,0,2,2,0,0,1,1,1,2.6,0,0,0,0,1,3.5
7346,3,1,5,4,4,5,3,1,5,5,2,5,4,5,3,4,4,2,4,4,3,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,3.65,1,0,1,0,0,3.3
7347,3,3,4,5,5,2,4,4,1,5,1,5,4,1,5,4,1,2,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,0,2,1,1,3.35,1,0,0,0,1,1.5
7348,5,1,5,5,4,4,2,1,1,5,1,1,4,4,5,5,3,1,5,4,4,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,0,0,2,0,1,3.3,1,1,0,0,0,2.3
7349,4,1,4,4,4,4,4,1,4,4,2,4,2,5,2,2,4,4,2,2,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,2,2,2,0,1,2,2,0,1,1,2,1,0,1,1,1,3.15,1,0,0,0,1,3.0
7350,5,5,3,4,3,4,1,1,4,5,4,5,5,4,4,1,5,2,3,2,2,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,0,2,1,1,0,0,0,0,1,3.5,1,0,0,1,0,2.6
7351,4,4,2,2,4,4,3,3,2,4,4,4,4,4,4,2,4,2,3,4,3,2,1,1,0,1,1,0,1,1,0,1,1,1,1,2,0,2,1,1,2,2,2,2,1,1,1,0,2,1,1,2,1,1,1,0,0,2,1,1,3.35,1,0,0,0,1,1.9
7352,5,5,5,5,5,5,5,4,3,5,5,5,3,5,3,3,5,4,3,5,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,2,0,0,1,0,0,0,2,1,1,1,2,0,2,1,0,0,0,0,0,1,4.4,2,0,0,1,0,2.2
7353,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,5,5,2,2,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,2,0,1,2,0,0,1,1,1,2,0,0,0,1,1,4.7,2,0,0,0,1,1.9
7354,4,2,4,4,1,3,4,1,1,2,1,4,1,2,4,2,2,2,4,1,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2,2,1,1,1,1,0,2,1,1,2,2,2,2,2,2,2,1,2,1,0,0,1,1,2.45,0,0,0,0,1,2.3
7355,5,5,4,5,2,5,1,2,4,4,1,4,5,4,2,5,2,3,3,3,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,2,1,0,0,1,2,2,1,1,2,2,1,0,1,2,2,1,1,1,0,0,1,1,3.45,1,0,0,0,1,2.2
7356,5,5,5,5,1,5,5,4,5,5,5,3,5,5,5,5,4,5,5,5,4,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,0,1,1,1,4.6,2,0,0,0,1,2.9
7357,5,1,5,3,3,3,2,1,1,2,1,5,4,5,1,4,2,2,1,3,2,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,2,1,1,0,0,0,0,2,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,2.7,0,1,0,0,0,2.4
7358,5,1,3,5,5,5,2,1,1,1,1,1,3,1,4,1,4,2,4,1,2,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2,1,0,0,1,2,2,2,0,0,0,1,1,2.55,0,0,0,0,1,2.5
7359,3,4,5,4,1,5,5,3,3,4,4,5,5,3,3,3,3,4,4,5,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2,0,1,1,0,0,0,1,0,1,3.8,1,0,0,1,0,2.6
7360,5,2,4,5,5,4,5,4,5,4,5,5,4,5,4,5,5,5,5,4,2,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,0,1,1,0,0,1,1,1,4.5,2,0,0,0,1,1.8
7361,2,1,3,4,2,1,4,5,1,5,1,4,2,1,3,3,1,1,4,5,4,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,0,2,1,0,2,0,0,1,0,1,2.65,0,1,0,0,0,1.7
7362,4,4,4,3,3,4,2,1,3,4,2,4,3,4,3,2,3,4,5,3,2,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,2,1,1,1,1,1,2,2,0,0,0,0,1,3.25,1,0,0,1,0,1.5
7363,4,4,5,5,5,1,5,5,2,5,1,3,2,4,5,4,3,1,5,3,2,2,1,1,0,1,1,0,1,1,0,1,0,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,0,0,3,1,1,3.6,1,0,0,0,1,1.9
7364,5,4,5,5,5,5,5,1,1,5,2,1,5,5,5,4,5,5,5,5,2,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,1,1,1,0,0,0,1,1,4.15,2,0,0,0,1,1.9
7365,5,4,5,5,5,5,4,1,2,4,4,5,5,5,5,2,5,5,2,5,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,2,0,2,2,2,1,1,1,2,1,1,1,1,2,0,0,0,1,1,4.15,2,0,0,0,1,3.9
7366,3,5,5,5,4,1,2,4,1,4,1,5,3,2,4,4,2,2,4,4,3,2,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,2,1,1,0,0,0,0,1,1,1,3.25,1,0,0,0,1,3.1
7367,5,2,4,4,5,3,5,2,4,2,3,4,4,2,4,4,4,2,5,4,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,2,1,2,2,0,0,1,2,2,0,0,1,1,0,0,1,1,3.6,1,0,0,0,1,3.3
7368,5,2,5,5,4,5,5,1,5,4,1,4,2,5,3,3,5,4,4,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,2,0,1,0,0,1,1,1,1,0,0,0,1,3.8,1,0,1,0,0,1.9
7369,3,1,1,3,3,1,1,1,1,3,1,1,2,1,1,1,2,1,1,4,3,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,2,2,1,0,1,1,1,1.65,0,0,0,0,1,3.2
7370,4,5,3,5,5,3,2,4,2,5,2,3,3,2,5,4,2,2,4,5,4,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,0,0,0,1,0,1,3.5,1,1,0,0,0,3.3
7371,5,5,5,5,4,5,4,4,5,3,5,5,5,5,5,5,2,5,5,5,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,0,1,0,0,0,1,1,4.6,2,0,0,0,1,3.2
7372,4,4,5,5,5,5,4,4,1,4,1,5,2,1,1,2,2,2,4,5,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1,3.3,1,0,0,0,1,2.7
7373,5,4,5,5,5,5,5,3,5,5,1,5,5,5,3,5,5,5,3,1,3,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,1,0,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,1,1,4.25,2,0,0,0,1,2.5
7374,5,1,4,3,2,4,4,1,2,3,2,4,4,2,1,2,5,2,3,3,4,2,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,0,0,2,1,1,2.85,1,0,0,0,1,2.8
7375,5,5,4,5,1,4,3,5,3,5,3,2,5,4,4,5,4,4,1,4,3,1,1,1,0,1,1,1,1,1,0,1,0,1,1,2,0,2,1,1,1,0,0,2,2,1,2,2,1,1,1,1,1,2,1,0,0,1,1,1,3.8,1,0,0,0,1,2.6
7376,4,4,4,5,5,2,4,4,1,3,1,5,5,1,5,5,5,5,4,4,2,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,2,1,1,2,0,2,2,1,2,2,0,2,2,0,0,1,1,1,2,0,0,0,1,1,3.8,1,0,0,0,1,3.0
7377,2,1,1,2,1,5,2,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,1,0,1,2,1,2,0,0,0,1,1,1.5,0,0,0,0,1,1.6
7378,3,1,4,2,4,3,2,3,4,2,1,4,2,1,4,2,1,4,4,2,4,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,0,0,2,1,1,2.65,0,0,0,0,1,1.5
7379,5,2,5,5,5,5,5,5,5,4,3,5,3,5,5,3,5,4,5,5,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,0,1,0,0,1,0,0,1,2,1,1,0,1,0,3,1,1,4.45,2,0,0,0,1,1.9
7380,5,1,4,5,5,5,5,2,5,4,4,5,1,5,4,4,4,2,4,4,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,2,0,1,0,2,0,2,1,1,2,2,2,2,0,0,2,0,1,0,0,0,1,1,3.9,1,0,0,0,1,4.1
7381,5,5,5,5,5,4,2,5,4,5,5,5,4,5,4,5,5,3,1,5,2,2,1,0,0,1,1,0,1,1,0,1,1,1,0,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,0,0,1,1,1,4.35,2,0,0,0,1,3.3
7382,5,4,4,5,5,4,4,3,4,5,4,5,5,5,5,4,4,3,4,5,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,0,0,1,0,1,0,0,2,2,0,2,2,0,1,1,0,0,1,0,1,0,1,4.35,2,0,0,1,0,3.1
7383,5,4,5,5,4,5,4,2,4,3,4,5,5,5,3,5,4,5,2,5,2,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,4.2,2,0,0,0,1,2.3
7384,5,5,2,5,1,2,5,1,2,5,1,4,5,5,5,5,2,2,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,2,1,1,0,1,2,1,2,1,0,1,1,1,0,0,1,0,1,3.6,1,1,0,0,0,2.4
7385,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1,5,5,5,5,5,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,0,2,1,2,1,1,1,1,0,1,1,1,4.7,2,0,0,0,1,3.0
7386,3,4,4,4,4,4,5,2,3,4,3,5,2,4,3,4,4,4,1,2,4,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,0,2,1,1,3.45,1,0,0,0,1,1.8
7387,3,4,5,5,5,5,2,2,4,5,5,5,4,5,4,2,2,5,5,5,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,2,0,0,1,0,0,0,1,1,0,0,1,1,4.1,2,0,0,0,1,2.8
7388,4,2,2,5,5,2,1,1,3,4,1,3,2,1,2,4,4,1,2,2,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,1,1,2.55,0,0,0,0,1,1.9
7389,4,4,5,5,5,5,2,2,4,5,4,5,5,5,5,2,4,5,3,4,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,2,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,1,4.15,2,1,0,0,0,3.8
7390,2,4,3,5,5,5,1,1,1,2,1,5,2,2,1,1,3,1,5,1,2,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,2,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,2.55,0,0,0,0,1,3.0
7391,5,2,4,3,2,5,5,4,4,4,5,1,5,5,5,4,5,5,5,4,2,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,4.1,2,0,0,0,1,2.3
7392,4,2,4,2,2,4,1,2,4,4,4,4,3,3,3,2,2,2,4,4,4,2,0,1,0,0,0,0,0,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,1,3.0,1,1,0,0,0,2.9
7393,3,3,5,5,3,5,5,2,4,5,2,2,4,2,1,5,5,5,2,4,2,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1,2,1,0,0,1,0,1,0,0,0,0,1,3.6,1,0,0,1,0,3.1
7394,5,4,4,5,3,4,4,2,2,4,1,4,5,3,2,1,4,4,1,1,3,2,0,1,0,1,0,0,1,1,0,0,0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,2,1,1,0,0,1,1,1,3.15,1,0,0,0,1,3.7
7395,5,2,2,5,5,5,5,2,4,1,1,5,2,5,3,5,5,5,4,1,4,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,2,1,1,1,0,1,1,1,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,3.6,1,0,0,0,1,2.0
7396,5,4,2,5,4,5,2,1,5,2,2,5,4,5,3,1,1,5,5,4,4,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,1,0,1,1,2,1,0,1,1,0,2,0,2,0,0,1,0,2,0,0,1,1,1,3.5,1,0,0,0,1,1.6
7397,4,1,5,4,3,4,3,5,1,4,3,5,4,3,3,4,3,5,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,2,0,0,1,0,0,0,0,0,2,0,2,2,1,0,0,0,1,0,0,0,1,1,3.3,1,0,0,0,1,4.5
7398,5,1,5,5,2,5,5,5,4,5,4,5,2,4,1,2,5,4,3,5,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,3.85,1,0,0,0,1,2.2
7399,4,3,3,2,4,2,1,2,2,3,1,5,4,1,5,4,4,1,3,2,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,2,0,0,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,2.8,1,0,0,0,1,3.7
7400,5,4,5,5,5,5,4,1,4,5,1,5,4,2,2,5,4,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2,1,2,1,0,1,1,0,0,0,0,1,1,0,1,0,1,4.05,2,1,0,0,0,3.2
7401,1,1,1,2,4,2,1,1,1,2,2,5,1,2,1,1,3,1,4,1,3,2,0,1,0,0,1,0,1,1,0,1,0,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,0,0,1,1,1,1.85,0,0,0,0,1,2.1
7402,3,1,4,4,4,2,3,3,1,2,1,5,4,2,4,2,1,2,4,2,2,3,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,2,2,0,0,3,1,1,2.7,0,0,0,0,1,2.7
7403,5,5,4,5,5,1,5,1,2,3,1,3,3,4,5,4,2,2,5,5,4,1,0,1,0,0,0,0,1,1,0,1,0,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,1,0,1,3.5,1,1,0,0,0,2.8
7404,4,5,5,4,4,2,4,2,4,4,3,4,5,4,2,2,2,5,4,4,4,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,1,1,2,1,1,1,2,0,0,1,1,1,3.65,1,0,0,0,1,2.4
7405,3,3,4,4,4,4,3,2,5,3,2,4,3,3,1,2,2,3,1,2,4,3,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,0,2,1,1,2.9,1,0,0,0,1,2.3
7406,5,1,2,5,2,5,5,2,2,4,2,2,5,2,4,2,2,5,5,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,0,1,1,2,1,1,1,1,2,1,1,0,3,1,1,3.2,1,0,0,0,1,2.6
7407,5,5,5,5,5,4,5,5,2,5,2,5,5,5,5,5,5,2,5,2,2,3,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,0,0,2,1,1,4.35,2,0,0,0,1,4.7
7408,4,4,5,5,5,4,5,2,1,4,2,5,3,4,4,4,5,1,4,4,4,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,0,1,0,2,2,0,1,0,2,1,2,2,1,2,2,1,1,2,1,0,1,0,1,3.75,1,1,0,0,0,3.0
7409,5,2,5,5,5,5,4,1,4,4,3,5,5,4,5,2,3,3,5,5,4,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,0,1,0,0,1,1,1,4.0,2,0,0,0,1,3.9
7410,5,5,5,5,5,5,1,1,5,5,1,5,1,5,5,5,5,5,4,5,3,3,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,4.15,2,0,0,0,1,1.2
7411,3,2,5,2,1,2,4,5,1,4,1,5,2,1,2,4,2,1,5,4,4,2,0,1,0,1,1,1,0,0,0,1,1,0,1,2,1,1,1,0,2,2,2,1,1,1,0,1,2,2,2,0,2,1,2,1,0,2,1,1,2.8,1,0,0,0,1,2.8
7412,5,2,1,4,3,5,3,2,3,4,2,4,4,2,5,4,3,3,5,3,2,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,2,0,0,1,1,1,0,1,0,0,2,1,0,0,0,0,0,1,1,3.35,1,0,0,0,1,2.4
7413,4,4,4,5,4,3,1,4,4,5,2,5,4,3,4,2,2,1,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,0,0,1,1,0,0,1,0,1,1,1,0,2,0,0,0,1,0,2,0,1,3.5,1,0,0,1,0,2.7
7414,5,5,5,5,1,5,5,5,4,3,5,5,5,5,5,5,3,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,4.55,2,1,0,0,0,1.9
7415,5,1,1,5,5,4,1,1,1,1,1,5,1,1,4,1,2,4,4,1,3,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,0,0,2,1,1,2.45,0,0,0,0,1,1.2
7416,5,1,3,5,4,4,4,1,3,2,1,5,4,2,2,4,3,3,2,1,4,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,2.95,1,0,0,0,1,2.8
7417,1,4,3,5,4,5,2,4,3,5,2,5,5,3,4,5,1,3,3,5,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,1,0,1,0,0,0,0,1,0,1,2,1,1,0,1,0,0,0,1,3.6,1,1,0,0,0,2.7
7418,3,1,4,5,4,5,5,2,4,1,3,4,3,5,4,2,2,2,4,2,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,0,1,1,0,0,1,1,0,0,1,1,2,0,1,2,1,1,1,1,0,1,1,1,3.25,1,0,0,0,1,3.2
7419,4,4,4,5,4,5,5,1,5,2,3,5,5,5,4,4,3,3,5,5,4,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,2,0,1,1,0,0,1,0,0,0,1,1,1,2,1,0,1,0,1,1,1,4.05,2,0,0,0,1,3.1
7420,4,5,4,5,5,4,2,3,2,2,2,3,4,4,5,5,2,4,4,3,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,2,0,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,0,0,0,1,1,3.6,1,0,0,0,1,1.1
7421,5,5,5,5,5,5,5,3,3,5,5,5,5,5,4,5,5,2,5,4,3,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,4.55,2,0,0,0,1,2.7
7422,4,3,4,4,3,4,4,1,2,4,2,5,3,4,2,2,2,3,3,3,3,2,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,2,1,1,0,1,1,2,1,1,0,2,2,1,0,1,2,0,1,0,0,2,1,1,3.1,1,0,0,0,1,2.4
7423,5,5,2,5,4,4,1,2,1,4,1,5,4,5,2,5,3,5,1,5,4,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,2,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,3.45,1,1,0,0,0,1.5
7424,4,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,2,1,0,1,0,1,1,0,1,1,0,1,0,1,1,2,1,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,4.85,2,1,0,0,0,1.5
7425,2,4,5,3,5,5,4,3,1,4,3,5,3,5,5,1,3,3,3,3,2,3,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3.5,1,0,0,0,1,1.8
7426,3,1,2,2,3,1,2,2,1,2,1,3,2,1,1,3,3,1,4,1,2,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,2,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1.95,0,0,0,0,1,1.2
7427,5,4,5,4,5,5,5,2,3,4,3,5,4,5,4,1,5,1,5,4,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,2,1,2,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,3.95,1,0,0,1,0,2.8
7428,2,1,1,3,1,2,1,1,1,1,1,3,2,1,1,2,2,1,4,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1.65,0,0,0,0,1,0.9
7429,2,4,2,5,2,4,4,1,2,4,1,5,2,2,1,1,1,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,2,2,1,0,1,1,1,2.45,0,0,0,0,1,2.3
7430,3,1,4,4,5,2,1,4,1,5,1,5,4,2,4,2,3,1,5,3,2,3,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,0,0,2,0,1,3.0,1,0,0,1,0,1.8
7431,2,1,5,4,5,5,4,1,5,5,1,5,2,4,5,4,2,2,5,5,2,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,1,2,1,1,0,1,0,2,1,1,1,2,0,1,0,1,0,1,0,0,1,0,1,3.6,1,0,0,1,0,4.4
7432,2,1,2,3,1,1,1,1,1,4,1,5,2,1,2,1,1,1,2,1,3,3,1,1,0,1,1,0,1,1,1,1,0,1,1,2,2,1,1,1,1,2,1,1,1,0,2,2,1,2,1,1,1,1,1,0,0,2,0,1,1.7,0,0,1,0,0,1.0
7433,5,5,5,5,5,5,5,5,2,5,1,5,4,5,5,4,5,5,5,1,3,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,2,0,0,2,2,2,2,0,2,0,0,1,0,1,1,1,1,0,2,1,1,4.35,2,0,0,0,1,3.1
7434,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,5,5,3,5,5,3,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,2,1,0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,0,1,0,1,4.7,2,1,0,0,0,1.9
7435,4,1,4,4,1,3,5,1,1,2,1,4,1,2,2,2,4,2,2,2,4,2,1,1,0,1,1,1,1,1,0,1,0,1,1,1,2,1,1,1,1,0,2,0,2,1,2,0,0,0,0,0,1,1,0,0,0,1,0,1,2.4,0,1,0,0,0,2.1
7436,4,2,1,4,5,5,5,1,4,5,4,5,5,5,4,2,3,5,5,5,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,0,0,0,1,1,3.95,1,0,0,0,1,2.9
7437,5,5,5,1,3,1,2,5,5,5,5,5,5,5,5,5,5,1,3,5,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,1,4.05,2,1,0,0,0,3.3
7438,4,1,5,5,2,5,1,1,5,1,1,5,5,5,5,1,1,1,5,4,3,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,3.15,1,0,0,0,1,1.6
7439,4,2,3,5,3,4,2,1,2,4,1,3,3,2,2,1,2,4,2,2,2,1,0,1,0,1,1,0,1,1,0,1,0,1,0,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,0,0,1,1,1,2.6,0,0,0,0,1,3.1
7440,4,2,2,2,2,4,2,1,1,2,1,4,4,1,2,4,2,3,3,2,2,1,1,1,0,1,1,0,1,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,0,0,1,0,1,2.4,0,1,0,0,0,1.8
7441,3,3,1,5,4,2,3,1,2,2,1,5,1,2,1,1,2,2,2,1,3,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,2,1,2,1,1,2,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,2.2,0,0,0,0,1,1.7
